period,timedelta,gse_x_ace,gse_y_ace,gse_z_ace,gse_x_dscovr,gse_y_dscovr,gse_z_dscovr
train_b,533 days,1465746.8,245633.3,64173.9,,,
train_b,534 days,1469111.5,245597.7,69209.6,,,
train_b,535 days,1472431.1,245350.1,74137.0,,,
train_b,536 days,1475722.0,245031.6,79025.9,,,
train_b,537 days,1478890.7,244494.7,83801.4,,,
train_b,538 days,1481916.5,243759.0,88473.1,,,
train_b,539 days,1484771.6,242802.1,93034.3,,,
train_b,540 days,1487477.2,241652.3,97503.1,,,
train_b,541 days,1489894.7,240113.1,101798.3,,,
train_b,542 days,1492141.9,238315.5,105987.6,,,
train_b,543 days,1494133.3,236081.4,110007.0,,,
train_b,544 days,1495968.3,233537.4,113912.1,,,
train_b,545 days,1497569.2,230401.0,117610.9,,,
train_b,546 days,1499054.2,226810.4,121159.1,,,
train_b,547 days,1500420.2,222626.9,124513.6,,,
train_b,548 days,1501779.6,218343.7,127836.0,,,
train_b,549 days,1503100.0,213313.3,130916.3,,,
train_b,550 days,1504478.9,207642.6,133780.9,,,
train_b,551 days,1505896.6,201787.2,136578.5,,,
train_b,552 days,1507453.1,195386.2,139170.5,,,
train_b,553 days,1509132.3,188651.3,141619.5,,,
train_b,554 days,1510955.6,181602.9,143914.5,,,
train_b,555 days,1512915.2,174309.9,146066.5,,,
train_b,556 days,1515020.0,166797.8,148056.5,,,
train_b,557 days,1517243.1,159133.1,149892.7,,,
train_b,558 days,1519548.9,151372.1,151598.2,,,
train_b,559 days,1521933.0,143528.0,153131.2,,,
train_b,560 days,1524352.8,135646.6,154500.5,,,
train_b,561 days,1526776.5,127755.0,155728.4,,,
train_b,562 days,1529171.8,119873.0,156783.9,,,
train_b,563 days,1531500.9,112019.3,157668.5,,,
train_b,564 days,1533853.9,104202.6,158391.8,,,
train_b,565 days,1536203.0,96409.6,159018.1,,,
train_b,566 days,1538115.9,88683.6,159357.6,,,
train_b,567 days,1539855.6,80988.1,159548.5,,,
train_b,568 days,1541300.8,73318.9,159519.0,,,
train_b,569 days,1542442.9,65644.0,159286.8,,,
train_b,570 days,1543303.7,57937.0,158877.4,,,
train_b,571 days,1543816.2,50155.8,158246.6,,,
train_b,572 days,1544029.0,42275.6,157426.8,,,
train_b,573 days,1543896.7,34226.6,156398.2,,,
train_b,574 days,1543471.0,25977.8,155164.0,,,
train_b,575 days,1542826.5,17534.2,153755.7,,,
train_b,576 days,1541976.1,8853.6,152153.4,,,
train_b,577 days,1540976.0,-67.1,150363.3,,,
train_b,578 days,1539888.9,-9179.5,148421.2,,,
train_b,579 days,1538744.5,-18498.3,146305.5,,,
train_b,580 days,1537593.6,-27988.5,144023.1,,,
train_b,581 days,1536462.5,-37587.4,141608.7,,,
train_b,582 days,1535382.1,-47271.8,139043.2,,,
train_b,583 days,1534391.8,-56979.9,136302.9,,,
train_b,584 days,1533458.4,-66664.4,133467.9,,,
train_b,585 days,1532614.5,-76273.4,130490.3,,,
train_b,586 days,1531856.5,-85742.6,127371.9,,,
train_b,587 days,1531158.4,-95065.9,124144.6,,,
train_b,588 days,1530526.8,-104118.8,120761.3,,,
train_b,589 days,1529920.6,-112978.1,117284.3,,,
train_b,590 days,1529330.6,-121513.0,113666.7,,,
train_b,591 days,1528733.3,-129778.9,109943.4,,,
train_b,592 days,1528078.1,-137591.5,106046.0,,,
train_b,593 days,1527373.4,-145161.4,102065.8,,,
train_b,594 days,1526544.6,-152283.3,97949.8,,,
train_b,595 days,1525546.7,-158983.8,93698.6,,,
train_b,596 days,1524437.6,-165446.4,89370.7,,,
train_b,597 days,1523052.2,-171439.7,84888.6,,,
train_b,598 days,1521409.7,-177096.5,80289.2,,,
train_b,599 days,1519514.3,-182474.0,75586.3,,,
train_b,600 days,1517297.2,-187559.5,70763.9,,,
train_b,601 days,1514772.0,-192422.4,65835.2,,,
train_b,602 days,1511975.3,-197121.3,60815.4,,,
train_b,603 days,1508864.9,-201664.6,55688.3,,,
train_b,604 days,1505648.1,-206159.2,50523.1,,,
train_b,605 days,1502223.1,-210556.1,45275.2,,,
train_b,606 days,1498710.9,-214896.2,39982.8,,,
train_b,607 days,1495145.9,-219163.0,34647.0,,,
train_b,608 days,1491588.3,-223340.1,29282.2,,,
train_b,609 days,1488092.4,-227393.4,23898.8,,,
train_b,610 days,1484646.5,-231363.1,18508.1,,,
train_b,611 days,1481339.1,-235127.7,13112.3,,,
train_b,612 days,1478188.3,-238660.3,7721.8,,,
train_b,613 days,1475151.6,-242011.2,2338.4,,,
train_b,614 days,1472364.2,-244944.9,-3022.8,,,
train_b,615 days,1469673.4,-247696.8,-8373.0,,,
train_b,616 days,1467200.3,-250007.7,-13695.0,,,
train_b,617 days,1464880.0,-251967.4,-18992.9,,,
train_b,618 days,1462738.3,-253453.9,-24258.7,,,
train_b,619 days,1460746.7,-254464.4,-29490.9,,,
train_b,620 days,1458894.2,-254912.0,-34686.3,,,
train_b,621 days,1457110.5,-255020.6,-39856.6,,,
train_b,622 days,1455427.6,-254410.8,-44969.1,,,
train_b,623 days,1453770.4,-253447.0,-50053.4,,,
train_b,624 days,1452122.4,-251865.6,-55085.8,,,
train_b,625 days,1450438.9,-249766.1,-60070.6,,,
train_b,626 days,1448651.0,-247055.5,-64990.7,,,
train_b,627 days,1446744.4,-243926.2,-69859.3,,,
train_b,628 days,1444706.6,-240415.9,-74674.3,,,
train_b,629 days,1442475.7,-236483.5,-79405.3,,,
train_b,630 days,1440019.2,-232171.2,-84032.1,,,
train_b,631 days,1437406.9,-227634.2,-88566.5,,,
train_b,632 days,1434674.2,-222930.9,-93017.6,,,
train_b,633 days,1431798.8,-218019.7,-97301.3,,,
train_b,634 days,1428922.6,-213029.2,-101486.6,,,
train_b,635 days,1426070.8,-207939.1,-105517.8,,,
train_b,636 days,1423210.2,-202760.5,-109385.5,,,
train_b,637 days,1420441.5,-197503.6,-113091.4,,,
train_b,638 days,1417799.2,-192165.6,-116634.1,,,
train_b,639 days,1415330.1,-186728.2,-119995.1,,,
train_b,640 days,1413050.1,-181183.4,-123183.7,,,
train_b,641 days,1410994.0,-175506.3,-126181.0,,,
train_b,642 days,1409179.5,-169676.1,-128979.5,,,
train_b,643 days,1407627.3,-163665.4,-131601.9,,,
train_b,644 days,1406321.7,-157468.3,-134048.8,,,
train_b,645 days,1405344.6,-150988.7,-136264.7,,,
train_b,646 days,1404568.3,-144315.7,-138337.9,,,
train_b,647 days,1404067.9,-137348.9,-140210.7,,,
train_b,648 days,1403799.6,-130101.5,-141907.3,,,
train_b,649 days,1403771.4,-122516.0,-143406.6,,,
train_b,650 days,1403960.2,-114559.1,-144702.6,,,
train_b,651 days,1404295.4,-106286.7,-145832.1,,,
train_b,652 days,1404751.5,-97685.1,-146789.9,,,
train_b,653 days,1405293.2,-88755.3,-147575.4,,,
train_b,654 days,1405876.3,-79461.5,-148161.0,,,
train_b,655 days,1406446.6,-69879.8,-148560.1,,,
train_b,656 days,1406952.8,-60022.4,-148754.3,,,
train_b,657 days,1407376.7,-49991.9,-148822.1,,,
train_b,658 days,1407607.9,-39762.9,-148621.5,,,
train_b,659 days,1407748.1,-29497.8,-148301.7,,,
train_b,660 days,1407699.5,-19222.8,-147721.9,,,
train_b,661 days,1407574.2,-9010.0,-146966.2,,,
train_b,662 days,1407394.7,1086.3,-146018.2,,,
train_b,663 days,1407092.9,11031.3,-144834.9,,,
train_b,664 days,1406781.7,20759.1,-143417.2,,,
train_b,665 days,1406509.5,30258.4,-141780.7,,,
train_b,666 days,1406338.8,39485.2,-139879.8,,,
train_b,667 days,1406256.2,48532.2,-137831.7,,,
train_b,668 days,1406347.1,57287.8,-135549.8,,,
train_b,669 days,1406595.6,65833.0,-133091.4,,,
train_b,670 days,1407072.6,74120.8,-130415.0,,,
train_b,671 days,1407767.0,82201.8,-127558.9,,,
train_b,672 days,1408700.8,90085.3,-124524.4,,,
train_b,673 days,1409938.6,97759.8,-121287.0,,,
train_b,674 days,1411389.3,105311.1,-117918.2,,,
train_b,675 days,1413115.4,112724.2,-114387.3,,,
train_b,676 days,1415186.0,120013.0,-110662.3,,,
train_b,677 days,1417489.8,127234.0,-106806.6,,,
train_b,678 days,1419793.6,134455.0,-102950.9,,,
train_b,679 days,1422524.7,141594.7,-98852.9,,,
train_b,680 days,1425331.5,148730.6,-94702.3,,,
train_b,681 days,1428301.7,155861.3,-90427.7,,,
train_b,682 days,1431355.2,162992.1,-86050.7,,,
train_b,683 days,1434439.8,170119.9,-81602.4,,,
train_b,684 days,1437503.3,177224.3,-77050.4,,,
train_b,685 days,1440467.8,184244.9,-72399.3,,,
train_b,686 days,1443370.7,191212.9,-67702.5,,,
train_b,687 days,1446062.5,197961.4,-62890.1,,,
train_b,688 days,1448631.1,204556.6,-58018.8,,,
train_b,689 days,1450982.2,210808.7,-53046.7,,,
train_b,690 days,1453175.6,216732.5,-47986.1,,,
train_b,691 days,1455235.7,222297.4,-42842.9,,,
train_b,692 days,1457170.7,227328.3,-37628.7,,,
train_b,693 days,1459059.8,232051.6,-32369.1,,,
train_b,694 days,1460909.4,236131.7,-27027.9,,,
train_b,695 days,1462768.9,239851.5,-21648.6,,,
train_b,696 days,1464672.6,243031.5,-16219.4,,,
train_b,697 days,1466654.4,245705.7,-10752.9,,,
train_b,698 days,1468735.7,247917.7,-5260.1,,,
train_b,699 days,1470979.9,249588.8,248.4,,,
train_b,700 days,1473328.4,250951.9,5762.0,,,
train_b,701 days,1475966.6,251641.7,11265.1,,,
train_b,702 days,1478656.9,252232.4,16763.0,,,
train_b,703 days,1481646.1,252285.2,22224.6,,,
train_b,704 days,1484808.2,252074.0,27654.5,,,
train_b,705 days,1488191.6,251559.9,33033.7,,,
train_b,706 days,1491751.2,250830.2,38366.0,,,
train_b,707 days,1495512.1,249875.9,43626.5,,,
train_b,708 days,1499433.3,248751.2,48807.3,,,
train_b,709 days,1503458.1,247506.5,53909.0,,,
train_b,710 days,1507539.5,246186.5,58951.1,,,
train_b,711 days,1511643.6,244761.2,63883.0,,,
train_b,712 days,1515704.6,243264.2,68733.4,,,
train_b,713 days,1519685.2,241687.6,73503.3,,,
train_b,714 days,1523467.3,239964.6,78161.9,,,
train_b,715 days,1527036.9,238086.9,82726.6,,,
train_b,716 days,1530582.9,236189.6,87282.8,,,
train_b,717 days,1533746.7,233966.9,91703.7,,,
train_b,718 days,1536569.7,231372.7,96012.0,,,
train_b,719 days,1539263.7,228605.3,100274.7,,,
train_b,720 days,1541695.0,225467.8,104441.9,,,
train_b,721 days,1543868.5,221869.0,108497.2,,,
train_b,722 days,1545880.0,217906.2,112464.9,,,
train_b,723 days,1547745.1,213512.3,116328.2,,,
train_b,724 days,1549490.4,208663.8,120075.4,,,
train_b,725 days,1551164.7,203469.1,123730.3,,,
train_b,726 days,1552772.0,197740.3,127226.4,,,
train_b,727 days,1554368.4,191701.2,130628.4,,,
train_b,728 days,1555992.8,185046.0,133811.2,,,
train_b,729 days,1557622.8,178349.3,136977.2,,,
train_b,730 days,1559349.1,171106.1,139905.7,,,
train_b,731 days,1561137.1,163645.2,142722.2,,,
train_b,732 days,1563042.2,155884.8,145355.0,,,
train_b,733 days,1565093.5,147875.2,147776.8,,,
train_b,734 days,1567215.9,139767.8,150096.6,,,
train_b,735 days,1569511.5,131508.6,152142.4,,,
train_b,736 days,1571850.9,123237.6,154093.9,,,
train_b,737 days,1574273.4,114947.6,155862.6,,,
train_b,738 days,1576735.4,106722.1,157392.8,,,
train_b,739 days,1579244.7,98553.9,158808.7,,,
train_b,740 days,1581989.5,90500.7,160091.9,,,
train_b,741 days,1584272.9,82572.7,161118.1,,,
train_b,742 days,1586433.7,74734.0,162016.7,,,
train_b,743 days,1588305.0,67028.4,162703.2,,,
train_b,744 days,1589995.4,59379.5,163279.2,,,
train_b,745 days,1591337.7,51789.5,163671.3,,,
train_b,746 days,1592340.1,44205.2,163901.1,,,
train_b,747 days,1593078.1,36596.9,164008.4,,,
train_b,748 days,1593485.5,28928.8,163962.0,,,
train_b,749 days,1593526.6,21144.1,163735.7,,,
train_b,750 days,1593382.0,13282.7,163412.2,,,
train_b,751 days,1592901.5,5242.2,162892.9,,,
train_b,752 days,1592230.9,-2928.3,162244.2,,,
train_b,753 days,1591342.7,-11272.1,161420.8,,,
train_b,754 days,1590309.6,-19757.6,160455.7,,,
train_b,755 days,1589125.1,-28453.3,159289.7,,,
train_b,756 days,1587882.4,-37243.3,158023.7,,,
train_b,757 days,1586564.6,-46219.1,156533.6,,,
train_b,758 days,1585230.7,-55284.6,154915.8,,,
train_b,759 days,1583920.5,-64462.7,153075.1,,,
train_b,760 days,1582642.0,-73678.6,151115.7,,,
train_b,761 days,1581455.2,-82907.0,148940.6,,,
train_b,762 days,1580398.4,-92059.6,146555.8,,,
train_b,763 days,1579437.6,-101129.3,144024.2,,,
train_b,764 days,1578534.8,-110107.3,141405.8,,,
train_b,765 days,1577782.1,-118802.5,138552.8,,,
train_b,766 days,1577104.5,-127238.9,135550.8,,,
train_b,767 days,1576475.0,-135347.4,132391.8,,,
train_b,768 days,1575842.0,-143047.5,129067.6,,,
train_b,769 days,1575175.3,-150440.9,125641.9,,,
train_b,770 days,1574400.6,-157380.8,122071.6,,,
train_b,771 days,1573484.5,-163939.2,118387.9,,,
train_b,772 days,1572358.6,-170083.0,114584.5,,,
train_b,773 days,1571035.9,-175918.9,110691.8,,,
train_b,774 days,1569478.6,-181437.5,106706.7,,,
train_b,775 days,1567635.5,-186635.3,102622.7,,,
train_b,776 days,1565507.3,-191566.6,98444.4,,,
train_b,777 days,1563108.3,-196274.5,94180.0,,,
train_b,778 days,1560485.9,-200813.5,89843.8,,,
train_b,779 days,1557588.1,-205163.2,85414.4,,,
train_b,780 days,1554466.0,-209369.0,80900.5,,,
train_b,781 days,1551180.7,-213469.3,76318.5,,,
train_b,782 days,1547724.4,-217455.9,71652.1,,,
train_b,783 days,1544153.2,-221364.4,66913.2,,,
train_b,784 days,1540485.8,-225181.9,62088.9,,,
train_b,785 days,1536774.0,-228920.0,57188.8,,,
train_b,786 days,1533058.5,-232574.7,52214.8,,,
train_b,787 days,1529374.8,-236142.7,47172.9,,,
train_b,788 days,1525765.2,-239600.9,42059.9,,,
train_b,789 days,1522279.7,-242915.4,36876.0,,,
train_b,790 days,1518981.5,-246020.5,31621.1,,,
train_b,791 days,1515795.6,-248997.4,26330.0,,,
train_b,792 days,1512934.2,-251542.5,20963.2,,,
train_b,793 days,1510168.7,-253939.2,15578.8,,,
train_b,794 days,1507701.8,-255779.3,10151.0,,,
train_b,795 days,1505376.9,-257331.7,4708.9,,,
train_b,796 days,1503370.0,-258316.9,-751.0,,,
train_b,797 days,1501358.9,-258653.3,-6190.0,,,
train_b,798 days,1499382.3,-258716.6,-11620.6,,,
train_b,799 days,1497437.0,-258130.1,-17020.0,,,
train_b,800 days,1495453.1,-256941.3,-22375.3,,,
train_b,801 days,1493405.4,-255313.5,-27689.9,,,
train_b,802 days,1491255.3,-253206.6,-32954.7,,,
train_b,803 days,1488962.3,-250615.7,-38159.4,,,
train_b,804 days,1486546.7,-247685.6,-43305.1,,,
train_b,805 days,1483937.6,-244307.4,-48367.5,,,
train_b,806 days,1481175.1,-240623.3,-53360.2,,,
train_b,807 days,1478293.8,-236713.4,-58296.5,,,
train_b,808 days,1475248.9,-232512.3,-63146.8,,,
train_b,809 days,1472053.1,-228046.8,-67895.3,,,
train_b,810 days,1468785.6,-223450.5,-72583.6,,,
train_b,811 days,1465433.0,-218691.7,-77187.8,,,
train_b,812 days,1462030.4,-213796.7,-81698.0,,,
train_b,813 days,1458621.6,-208795.0,-86111.2,,,
train_b,814 days,1455232.4,-203732.2,-90456.3,,,
train_b,815 days,1451912.5,-198590.4,-94695.7,,,
train_b,816 days,1448701.2,-193386.0,-98835.9,,,
train_b,817 days,1445633.7,-188119.7,-102877.1,,,
train_b,818 days,1442769.2,-182777.5,-106812.8,,,
train_b,819 days,1440168.9,-177323.8,-110625.2,,,
train_b,820 days,1437820.1,-171743.9,-114327.5,,,
train_b,821 days,1435769.1,-165985.1,-117900.2,,,
train_b,822 days,1434024.7,-159998.8,-121333.5,,,
train_b,823 days,1432622.4,-153676.1,-124590.3,,,
train_b,824 days,1431420.1,-147117.7,-127731.0,,,
train_b,825 days,1430556.7,-140046.2,-130619.7,,,
train_b,826 days,1429787.0,-132797.3,-133423.0,,,
train_b,827 days,1429228.7,-125000.0,-135954.9,,,
train_b,828 days,1428742.8,-116923.2,-138340.8,,,
train_b,829 days,1428320.9,-108450.4,-140506.4,,,
train_b,830 days,1427905.9,-99563.4,-142414.2,,,
train_b,831 days,1427481.5,-90520.4,-144217.3,,,
train_b,832 days,1426992.4,-81127.5,-145736.1,,,
train_b,833 days,1426441.6,-71556.0,-147082.5,,,
train_b,834 days,1425795.1,-61800.0,-148209.9,,,
train_b,835 days,1425045.0,-51915.7,-149129.0,,,
train_b,836 days,1424186.2,-41949.5,-149840.1,,,
train_b,837 days,1423209.2,-31948.1,-150315.4,,,
train_b,838 days,1422162.6,-21955.0,-150640.3,,,
train_b,839 days,1421031.9,-12015.7,-150765.9,,,
train_b,840 days,1419835.3,-2198.9,-150660.9,,,
train_b,841 days,1418615.3,7518.9,-150419.5,,,
train_b,842 days,1417388.7,17050.4,-149973.9,,,
train_b,843 days,1416193.5,26375.1,-149343.5,,,
train_b,844 days,1415090.7,35432.1,-148489.9,,,
train_b,845 days,1414082.0,44264.2,-147513.3,,,
train_b,846 days,1413214.6,52784.5,-146394.2,,,
train_b,847 days,1412574.4,61129.7,-145040.2,,,
train_b,848 days,1412223.3,69176.9,-143495.1,,,
train_b,849 days,1412091.7,77056.3,-141813.7,,,
train_b,850 days,1412311.5,84736.3,-139927.1,,,
train_b,851 days,1412855.0,92292.1,-137853.7,,,
train_b,852 days,1413725.1,99777.5,-135578.4,,,
train_b,853 days,1414957.7,107231.4,-133056.9,,,
train_b,854 days,1416442.1,114690.4,-130340.2,,,
train_b,855 days,1417945.2,122151.9,-127604.6,,,
train_b,856 days,1419754.8,129657.4,-124550.9,,,
train_b,857 days,1421675.9,137186.9,-121326.0,,,
train_b,858 days,1423689.9,144726.2,-117854.2,,,
train_b,859 days,1425716.5,152259.5,-114305.2,,,
train_b,860 days,1427749.4,159751.9,-110536.2,,,
train_b,861 days,1429759.6,167183.9,-106631.8,,,
train_b,862 days,1431707.3,174503.1,-102563.8,,,
train_b,863 days,1433549.3,181634.9,-98324.4,,,
train_b,864 days,1435326.3,188644.8,-94003.7,,,
train_b,865 days,1436989.0,195431.6,-89554.7,,,
train_b,866 days,1438483.2,201840.0,-84947.7,,,
train_b,867 days,1439928.5,208121.5,-80299.2,,,
train_b,868 days,1441220.8,213938.7,-75528.7,,,
train_b,869 days,1442426.5,219418.6,-70686.7,,,
train_b,870 days,1443536.7,224349.0,-65753.5,,,
train_b,871 days,1444617.4,229023.6,-60784.3,,,
train_b,872 days,1445665.7,233130.2,-55746.7,,,
train_b,873 days,1446740.4,236631.5,-50651.2,,,
train_b,874 days,1447860.6,239738.2,-45522.5,,,
train_b,875 days,1449103.0,242227.4,-40346.8,,,
train_b,876 days,1450472.3,244272.6,-35139.3,,,
train_b,877 days,1452061.3,245756.3,-29891.5,,,
train_b,878 days,1453874.3,246799.9,-24610.0,,,
train_b,879 days,1455970.9,247399.9,-19290.6,,,
train_b,880 days,1458235.0,247704.1,-13937.5,,,
train_b,881 days,1460594.2,247633.3,-8518.2,,,
train_b,882 days,1463388.1,247397.6,-3104.8,,,
train_b,883 days,1466450.5,246905.2,2342.2,,,
train_b,884 days,1469629.2,246298.3,7803.2,,,
train_b,885 days,1472949.9,245529.9,13279.4,,,
train_b,886 days,1476346.0,244620.9,18761.5,,,
train_b,887 days,1479763.2,243600.3,24240.0,,,
train_b,888 days,1483175.3,242462.5,29702.5,,,
train_b,889 days,1486528.9,241167.7,35136.4,,,
train_b,890 days,1489780.9,239705.2,40529.7,,,
train_b,891 days,1492950.3,238124.1,45891.5,,,
train_b,892 days,1495941.3,236312.1,51186.3,,,
train_b,893 days,1498764.4,234293.8,56418.2,,,
train_b,894 days,1501406.2,232054.7,61581.9,,,
train_b,895 days,1503803.3,229494.0,66645.4,,,
train_b,896 days,1505989.3,226638.3,71618.3,,,
train_b,897 days,1507971.9,223474.6,76497.9,,,
train_b,898 days,1509731.3,219932.3,81265.1,,,
train_b,899 days,1511289.1,215990.9,85916.8,,,
train_b,900 days,1512661.0,211598.9,90441.2,,,
train_b,901 days,1513894.4,206774.8,94846.1,,,
train_b,902 days,1515021.3,201502.7,99128.8,,,
train_b,903 days,1516079.0,195770.3,103286.5,,,
train_b,904 days,1517111.8,189560.2,107313.6,,,
train_b,905 days,1518166.5,182907.7,111216.3,,,
train_b,906 days,1519308.7,175768.0,114972.1,,,
train_b,907 days,1520540.4,168320.8,118630.3,,,
train_b,908 days,1521904.8,160542.0,122171.6,,,
train_b,909 days,1523431.3,152500.8,125575.2,,,
train_b,910 days,1525110.8,144267.9,128851.1,,,
train_b,911 days,1526902.5,135924.0,132023.0,,,
train_b,912 days,1528814.2,127495.1,135055.0,,,
train_b,913 days,1530799.5,119039.4,137951.9,,,
train_b,914 days,1532818.9,110593.1,140712.9,,,
train_b,915 days,1534832.1,102188.8,143311.4,,,
train_b,916 days,1536792.5,93842.7,145756.8,,,
train_b,917 days,1538675.9,85556.6,148062.5,,,
train_b,918 days,1540443.8,77342.1,150208.1,,,
train_b,919 days,1542056.8,69203.0,152181.5,,,
train_b,920 days,1543463.8,61139.8,153963.4,,,
train_b,921 days,1544652.9,53135.4,155566.7,,,
train_b,922 days,1545606.8,45175.8,156992.7,,,
train_b,923 days,1546282.9,37247.0,158222.7,,,
train_b,924 days,1546650.0,29324.3,159246.1,,,
train_b,925 days,1546731.9,21383.0,160083.3,,,
train_b,926 days,1546519.5,13399.3,160729.3,,,
train_b,927 days,1545965.6,5327.4,161148.7,,,
train_b,928 days,1545123.7,-2854.2,161376.4,,,
train_b,929 days,1544038.5,-11161.6,161424.7,,,
train_b,930 days,1542738.7,-19620.0,161276.0,,,
train_b,931 days,1541226.8,-28279.1,160908.0,,,
train_b,932 days,1539584.9,-37119.5,160353.0,,,
train_b,933 days,1537871.5,-46097.2,159655.3,,,
train_b,934 days,1536114.2,-55250.4,158761.2,,,
train_b,935 days,1534370.4,-64523.1,157702.7,,,
train_b,936 days,1532697.5,-73876.5,156457.0,,,
train_b,937 days,1531084.8,-83249.1,155101.5,,,
train_b,938 days,1529604.8,-92582.4,153556.9,,,
train_b,939 days,1528234.4,-101823.6,151871.1,,,
train_b,940 days,1526984.6,-110899.1,150025.5,,,
train_b,941 days,1525833.3,-119760.9,148029.9,,,
train_b,942 days,1524754.8,-128395.7,145897.2,,,
train_b,943 days,1523743.0,-136694.6,143576.1,,,
train_b,944 days,1522757.1,-144661.9,141109.6,,,
train_b,945 days,1521766.7,-152281.6,138488.8,,,
train_b,946 days,1520736.4,-159498.3,135696.4,,,
train_b,947 days,1519659.2,-166416.9,132779.7,,,
train_b,948 days,1518469.2,-172864.3,129669.4,,,
train_b,949 days,1517153.1,-178928.2,126401.8,,,
train_b,950 days,1515678.7,-184605.8,122973.9,,,
train_b,951 days,1514023.8,-189918.6,119391.3,,,
train_b,952 days,1512143.4,-194853.1,115642.3,,,
train_b,953 days,1510020.7,-199448.5,111735.7,,,
train_b,954 days,1507658.8,-203756.2,107685.9,,,
train_b,955 days,1505046.8,-207800.5,103494.8,,,
train_b,956 days,1502136.8,-211573.4,99139.5,,,
train_b,957 days,1499024.1,-215184.7,94672.1,,,
train_b,958 days,1495688.4,-218643.5,90078.1,,,
train_b,959 days,1492181.7,-221984.7,85371.2,,,
train_b,960 days,1488562.6,-225241.6,80574.3,,,
train_b,961 days,1484865.0,-228413.7,75682.3,,,
train_b,962 days,1481151.7,-231503.9,70709.6,,,
train_b,963 days,1477482.6,-234493.2,65663.1,,,
train_b,964 days,1473893.0,-237375.3,60560.3,,,
train_b,965 days,1470445.8,-240101.7,55404.9,,,
train_b,966 days,1467154.5,-242650.1,50206.9,,,
train_b,967 days,1464067.5,-244946.2,44965.9,,,
train_b,968 days,1461157.7,-247001.7,39693.3,,,
train_b,969 days,1458470.7,-248715.7,34385.7,,,
train_b,970 days,1456008.3,-250025.4,29045.6,,,
train_b,971 days,1453798.5,-250924.7,23675.4,,,
