period,timedelta,dst
train_b,137 days 23:00:00,-12
train_b,138 days 00:00:00,-14
train_b,138 days 01:00:00,-15
train_b,138 days 02:00:00,-18
train_b,138 days 03:00:00,-16
train_b,138 days 04:00:00,-15
train_b,138 days 05:00:00,-19
train_b,138 days 06:00:00,-21
train_b,138 days 07:00:00,-20
train_b,138 days 08:00:00,-21
train_b,138 days 09:00:00,-23
train_b,138 days 10:00:00,-22
train_b,138 days 11:00:00,-22
train_b,138 days 12:00:00,-22
train_b,138 days 13:00:00,-17
train_b,138 days 14:00:00,-17
train_b,138 days 15:00:00,-19
train_b,138 days 16:00:00,-22
train_b,138 days 17:00:00,-23
train_b,138 days 18:00:00,-21
train_b,138 days 19:00:00,-20
train_b,138 days 20:00:00,-17
train_b,138 days 21:00:00,-13
train_b,138 days 22:00:00,-15
train_b,138 days 23:00:00,-16
train_b,139 days 00:00:00,-13
train_b,139 days 01:00:00,-13
train_b,139 days 02:00:00,-14
train_b,139 days 03:00:00,-17
train_b,139 days 04:00:00,-17
train_b,139 days 05:00:00,-16
train_b,139 days 06:00:00,-15
train_b,139 days 07:00:00,-17
train_b,139 days 08:00:00,-18
train_b,139 days 09:00:00,-16
train_b,139 days 10:00:00,-15
train_b,139 days 11:00:00,-15
train_b,139 days 12:00:00,-14
train_b,139 days 13:00:00,-11
train_b,139 days 14:00:00,-9
train_b,139 days 15:00:00,-8
train_b,139 days 16:00:00,-7
train_b,139 days 17:00:00,-9
train_b,139 days 18:00:00,-11
train_b,139 days 19:00:00,-8
train_b,139 days 20:00:00,-4
train_b,139 days 21:00:00,-5
train_b,139 days 22:00:00,-6
train_b,139 days 23:00:00,-6
train_b,140 days 00:00:00,-6
train_b,140 days 01:00:00,-7
train_b,140 days 02:00:00,-7
train_b,140 days 03:00:00,-7
train_b,140 days 04:00:00,-6
train_b,140 days 05:00:00,-4
train_b,140 days 06:00:00,-4
train_b,140 days 07:00:00,-4
train_b,140 days 08:00:00,-5
train_b,140 days 09:00:00,-6
train_b,140 days 10:00:00,-5
train_b,140 days 11:00:00,-4
train_b,140 days 12:00:00,-4
train_b,140 days 13:00:00,-4
train_b,140 days 14:00:00,-5
train_b,140 days 15:00:00,-5
train_b,140 days 16:00:00,-7
train_b,140 days 17:00:00,-7
train_b,140 days 18:00:00,-6
train_b,140 days 19:00:00,-7
train_b,140 days 20:00:00,-8
train_b,140 days 21:00:00,-8
train_b,140 days 22:00:00,-7
train_b,140 days 23:00:00,-5
train_b,141 days 00:00:00,-2
train_b,141 days 01:00:00,-2
train_b,141 days 02:00:00,-3
train_b,141 days 03:00:00,-5
train_b,141 days 04:00:00,-6
train_b,141 days 05:00:00,-6
train_b,141 days 06:00:00,-5
train_b,141 days 07:00:00,-4
train_b,141 days 08:00:00,-4
train_b,141 days 09:00:00,-1
train_b,141 days 10:00:00,-1
train_b,141 days 11:00:00,-2
train_b,141 days 12:00:00,-2
train_b,141 days 13:00:00,-1
train_b,141 days 14:00:00,-2
train_b,141 days 15:00:00,-2
train_b,141 days 16:00:00,-3
train_b,141 days 17:00:00,-4
train_b,141 days 18:00:00,-4
train_b,141 days 19:00:00,-5
train_b,141 days 20:00:00,-5
train_b,141 days 21:00:00,-4
train_b,141 days 22:00:00,-2
train_b,141 days 23:00:00,0
train_b,142 days 00:00:00,1
train_b,142 days 01:00:00,-1
train_b,142 days 02:00:00,-2
train_b,142 days 03:00:00,-3
train_b,142 days 04:00:00,-4
train_b,142 days 05:00:00,-3
train_b,142 days 06:00:00,-2
train_b,142 days 07:00:00,-2
train_b,142 days 08:00:00,-1
train_b,142 days 09:00:00,-1
train_b,142 days 10:00:00,1
train_b,142 days 11:00:00,2
train_b,142 days 12:00:00,4
train_b,142 days 13:00:00,6
train_b,142 days 14:00:00,8
train_b,142 days 15:00:00,7
train_b,142 days 16:00:00,6
train_b,142 days 17:00:00,6
train_b,142 days 18:00:00,7
train_b,142 days 19:00:00,10
train_b,142 days 20:00:00,9
train_b,142 days 21:00:00,7
train_b,142 days 22:00:00,6
train_b,142 days 23:00:00,6
train_b,143 days 00:00:00,7
train_b,143 days 01:00:00,9
train_b,143 days 02:00:00,9
train_b,143 days 03:00:00,14
train_b,143 days 04:00:00,15
train_b,143 days 05:00:00,15
train_b,143 days 06:00:00,13
train_b,143 days 07:00:00,12
train_b,143 days 08:00:00,11
train_b,143 days 09:00:00,11
train_b,143 days 10:00:00,13
train_b,143 days 11:00:00,12
train_b,143 days 12:00:00,12
train_b,143 days 13:00:00,10
train_b,143 days 14:00:00,7
train_b,143 days 15:00:00,3
train_b,143 days 16:00:00,5
train_b,143 days 17:00:00,7
train_b,143 days 18:00:00,6
train_b,143 days 19:00:00,6
train_b,143 days 20:00:00,8
train_b,143 days 21:00:00,5
train_b,143 days 22:00:00,2
train_b,143 days 23:00:00,1
train_b,144 days 00:00:00,0
train_b,144 days 01:00:00,-1
train_b,144 days 02:00:00,-2
train_b,144 days 03:00:00,-3
train_b,144 days 04:00:00,-3
train_b,144 days 05:00:00,-6
train_b,144 days 06:00:00,-10
train_b,144 days 07:00:00,-13
train_b,144 days 08:00:00,-8
train_b,144 days 09:00:00,-8
train_b,144 days 10:00:00,-10
train_b,144 days 11:00:00,-6
train_b,144 days 12:00:00,-2
train_b,144 days 13:00:00,0
train_b,144 days 14:00:00,3
train_b,144 days 15:00:00,2
train_b,144 days 16:00:00,2
train_b,144 days 17:00:00,2
train_b,144 days 18:00:00,1
train_b,144 days 19:00:00,2
train_b,144 days 20:00:00,3
train_b,144 days 21:00:00,3
train_b,144 days 22:00:00,0
train_b,144 days 23:00:00,-3
train_b,145 days 00:00:00,-5
train_b,145 days 01:00:00,-5
train_b,145 days 02:00:00,-4
train_b,145 days 03:00:00,0
train_b,145 days 04:00:00,1
train_b,145 days 05:00:00,5
train_b,145 days 06:00:00,5
train_b,145 days 07:00:00,5
train_b,145 days 08:00:00,5
train_b,145 days 09:00:00,5
train_b,145 days 10:00:00,5
train_b,145 days 11:00:00,5
train_b,145 days 12:00:00,7
train_b,145 days 13:00:00,7
train_b,145 days 14:00:00,8
train_b,145 days 15:00:00,8
train_b,145 days 16:00:00,8
train_b,145 days 17:00:00,8
train_b,145 days 18:00:00,7
train_b,145 days 19:00:00,8
train_b,145 days 20:00:00,7
train_b,145 days 21:00:00,5
train_b,145 days 22:00:00,2
train_b,145 days 23:00:00,-2
train_b,146 days 00:00:00,-3
train_b,146 days 01:00:00,-4
train_b,146 days 02:00:00,-4
train_b,146 days 03:00:00,-5
train_b,146 days 04:00:00,-3
train_b,146 days 05:00:00,2
train_b,146 days 06:00:00,5
train_b,146 days 07:00:00,5
train_b,146 days 08:00:00,4
train_b,146 days 09:00:00,1
train_b,146 days 10:00:00,0
train_b,146 days 11:00:00,2
train_b,146 days 12:00:00,1
train_b,146 days 13:00:00,0
train_b,146 days 14:00:00,-1
train_b,146 days 15:00:00,-2
train_b,146 days 16:00:00,1
train_b,146 days 17:00:00,3
train_b,146 days 18:00:00,3
train_b,146 days 19:00:00,6
train_b,146 days 20:00:00,6
train_b,146 days 21:00:00,8
train_b,146 days 22:00:00,3
train_b,146 days 23:00:00,3
train_b,147 days 00:00:00,2
train_b,147 days 01:00:00,1
train_b,147 days 02:00:00,-1
train_b,147 days 03:00:00,-1
train_b,147 days 04:00:00,0
train_b,147 days 05:00:00,3
train_b,147 days 06:00:00,5
train_b,147 days 07:00:00,7
train_b,147 days 08:00:00,4
train_b,147 days 09:00:00,4
train_b,147 days 10:00:00,4
train_b,147 days 11:00:00,3
train_b,147 days 12:00:00,1
train_b,147 days 13:00:00,1
train_b,147 days 14:00:00,0
train_b,147 days 15:00:00,0
train_b,147 days 16:00:00,1
train_b,147 days 17:00:00,4
train_b,147 days 18:00:00,3
train_b,147 days 19:00:00,1
train_b,147 days 20:00:00,1
train_b,147 days 21:00:00,2
train_b,147 days 22:00:00,2
train_b,147 days 23:00:00,4
train_b,148 days 00:00:00,5
train_b,148 days 01:00:00,7
train_b,148 days 02:00:00,6
train_b,148 days 03:00:00,5
train_b,148 days 04:00:00,3
train_b,148 days 05:00:00,5
train_b,148 days 06:00:00,6
train_b,148 days 07:00:00,4
train_b,148 days 08:00:00,7
train_b,148 days 09:00:00,10
train_b,148 days 10:00:00,12
train_b,148 days 11:00:00,12
train_b,148 days 12:00:00,11
train_b,148 days 13:00:00,9
train_b,148 days 14:00:00,8
train_b,148 days 15:00:00,8
train_b,148 days 16:00:00,10
train_b,148 days 17:00:00,11
train_b,148 days 18:00:00,8
train_b,148 days 19:00:00,6
train_b,148 days 20:00:00,7
train_b,148 days 21:00:00,10
train_b,148 days 22:00:00,8
train_b,148 days 23:00:00,6
train_b,149 days 00:00:00,7
train_b,149 days 01:00:00,4
train_b,149 days 02:00:00,3
train_b,149 days 03:00:00,6
train_b,149 days 04:00:00,7
train_b,149 days 05:00:00,7
train_b,149 days 06:00:00,5
train_b,149 days 07:00:00,10
train_b,149 days 08:00:00,9
train_b,149 days 09:00:00,9
train_b,149 days 10:00:00,9
train_b,149 days 11:00:00,9
train_b,149 days 12:00:00,9
train_b,149 days 13:00:00,7
train_b,149 days 14:00:00,5
train_b,149 days 15:00:00,7
train_b,149 days 16:00:00,8
train_b,149 days 17:00:00,8
train_b,149 days 18:00:00,7
train_b,149 days 19:00:00,5
train_b,149 days 20:00:00,7
train_b,149 days 21:00:00,8
train_b,149 days 22:00:00,8
train_b,149 days 23:00:00,8
train_b,150 days 00:00:00,7
train_b,150 days 01:00:00,8
train_b,150 days 02:00:00,8
train_b,150 days 03:00:00,7
train_b,150 days 04:00:00,8
train_b,150 days 05:00:00,9
train_b,150 days 06:00:00,11
train_b,150 days 07:00:00,11
train_b,150 days 08:00:00,9
train_b,150 days 09:00:00,5
train_b,150 days 10:00:00,8
train_b,150 days 11:00:00,6
train_b,150 days 12:00:00,0
train_b,150 days 13:00:00,5
train_b,150 days 14:00:00,9
train_b,150 days 15:00:00,7
train_b,150 days 16:00:00,7
train_b,150 days 17:00:00,7
train_b,150 days 18:00:00,5
train_b,150 days 19:00:00,2
train_b,150 days 20:00:00,-4
train_b,150 days 21:00:00,-3
train_b,150 days 22:00:00,2
train_b,150 days 23:00:00,4
train_b,151 days 00:00:00,5
train_b,151 days 01:00:00,3
train_b,151 days 02:00:00,-2
train_b,151 days 03:00:00,-2
train_b,151 days 04:00:00,2
train_b,151 days 05:00:00,5
train_b,151 days 06:00:00,0
train_b,151 days 07:00:00,-8
train_b,151 days 08:00:00,-18
train_b,151 days 09:00:00,-25
train_b,151 days 10:00:00,-29
train_b,151 days 11:00:00,-35
train_b,151 days 12:00:00,-34
train_b,151 days 13:00:00,-30
train_b,151 days 14:00:00,-26
train_b,151 days 15:00:00,-26
train_b,151 days 16:00:00,-25
train_b,151 days 17:00:00,-24
train_b,151 days 18:00:00,-26
train_b,151 days 19:00:00,-35
train_b,151 days 20:00:00,-41
train_b,151 days 21:00:00,-47
train_b,151 days 22:00:00,-55
train_b,151 days 23:00:00,-56
train_b,152 days 00:00:00,-46
train_b,152 days 01:00:00,-39
train_b,152 days 02:00:00,-38
train_b,152 days 03:00:00,-39
train_b,152 days 04:00:00,-36
train_b,152 days 05:00:00,-33
train_b,152 days 06:00:00,-31
train_b,152 days 07:00:00,-29
train_b,152 days 08:00:00,-29
train_b,152 days 09:00:00,-24
train_b,152 days 10:00:00,-18
train_b,152 days 11:00:00,-12
train_b,152 days 12:00:00,-15
train_b,152 days 13:00:00,-13
train_b,152 days 14:00:00,-11
train_b,152 days 15:00:00,-9
train_b,152 days 16:00:00,-10
train_b,152 days 17:00:00,-11
train_b,152 days 18:00:00,-19
train_b,152 days 19:00:00,-21
train_b,152 days 20:00:00,-23
train_b,152 days 21:00:00,-22
train_b,152 days 22:00:00,-25
train_b,152 days 23:00:00,-24
train_b,153 days 00:00:00,-29
train_b,153 days 01:00:00,-29
train_b,153 days 02:00:00,-27
train_b,153 days 03:00:00,-26
train_b,153 days 04:00:00,-29
train_b,153 days 05:00:00,-28
train_b,153 days 06:00:00,-28
train_b,153 days 07:00:00,-30
train_b,153 days 08:00:00,-32
train_b,153 days 09:00:00,-31
train_b,153 days 10:00:00,-29
train_b,153 days 11:00:00,-24
train_b,153 days 12:00:00,-20
train_b,153 days 13:00:00,-24
train_b,153 days 14:00:00,-23
train_b,153 days 15:00:00,-20
train_b,153 days 16:00:00,-16
train_b,153 days 17:00:00,-14
train_b,153 days 18:00:00,-15
train_b,153 days 19:00:00,-18
train_b,153 days 20:00:00,-19
train_b,153 days 21:00:00,-16
train_b,153 days 22:00:00,-11
train_b,153 days 23:00:00,-12
train_b,154 days 00:00:00,-13
train_b,154 days 01:00:00,-12
train_b,154 days 02:00:00,-12
train_b,154 days 03:00:00,-12
train_b,154 days 04:00:00,-12
train_b,154 days 05:00:00,-12
train_b,154 days 06:00:00,-13
train_b,154 days 07:00:00,-13
train_b,154 days 08:00:00,-12
train_b,154 days 09:00:00,-11
train_b,154 days 10:00:00,-4
train_b,154 days 11:00:00,0
train_b,154 days 12:00:00,0
train_b,154 days 13:00:00,-1
train_b,154 days 14:00:00,-4
train_b,154 days 15:00:00,-6
train_b,154 days 16:00:00,-5
train_b,154 days 17:00:00,-3
train_b,154 days 18:00:00,-2
train_b,154 days 19:00:00,-3
train_b,154 days 20:00:00,-4
train_b,154 days 21:00:00,-7
train_b,154 days 22:00:00,-7
train_b,154 days 23:00:00,-10
train_b,155 days 00:00:00,-13
train_b,155 days 01:00:00,-12
train_b,155 days 02:00:00,-11
train_b,155 days 03:00:00,-12
train_b,155 days 04:00:00,-16
train_b,155 days 05:00:00,-16
train_b,155 days 06:00:00,-16
train_b,155 days 07:00:00,-21
train_b,155 days 08:00:00,-17
train_b,155 days 09:00:00,-14
train_b,155 days 10:00:00,-12
train_b,155 days 11:00:00,-8
train_b,155 days 12:00:00,-3
train_b,155 days 13:00:00,-3
train_b,155 days 14:00:00,-3
train_b,155 days 15:00:00,-2
train_b,155 days 16:00:00,-1
train_b,155 days 17:00:00,-2
train_b,155 days 18:00:00,-3
train_b,155 days 19:00:00,-4
train_b,155 days 20:00:00,-5
train_b,155 days 21:00:00,-4
train_b,155 days 22:00:00,-11
train_b,155 days 23:00:00,-13
train_b,156 days 00:00:00,-11
train_b,156 days 01:00:00,-11
train_b,156 days 02:00:00,-10
train_b,156 days 03:00:00,-9
train_b,156 days 04:00:00,-11
train_b,156 days 05:00:00,-15
train_b,156 days 06:00:00,-13
train_b,156 days 07:00:00,-14
train_b,156 days 08:00:00,-11
train_b,156 days 09:00:00,-12
train_b,156 days 10:00:00,-20
train_b,156 days 11:00:00,-19
train_b,156 days 12:00:00,-15
train_b,156 days 13:00:00,-12
train_b,156 days 14:00:00,-11
train_b,156 days 15:00:00,-15
train_b,156 days 16:00:00,-14
train_b,156 days 17:00:00,-7
train_b,156 days 18:00:00,-6
train_b,156 days 19:00:00,-8
train_b,156 days 20:00:00,-8
train_b,156 days 21:00:00,-8
train_b,156 days 22:00:00,-8
train_b,156 days 23:00:00,-10
train_b,157 days 00:00:00,-11
train_b,157 days 01:00:00,-14
train_b,157 days 02:00:00,-13
train_b,157 days 03:00:00,-13
train_b,157 days 04:00:00,-16
train_b,157 days 05:00:00,-18
train_b,157 days 06:00:00,-18
train_b,157 days 07:00:00,-19
train_b,157 days 08:00:00,-24
train_b,157 days 09:00:00,-26
train_b,157 days 10:00:00,-20
train_b,157 days 11:00:00,-17
train_b,157 days 12:00:00,-16
train_b,157 days 13:00:00,-13
train_b,157 days 14:00:00,-11
train_b,157 days 15:00:00,-10
train_b,157 days 16:00:00,-8
train_b,157 days 17:00:00,-4
train_b,157 days 18:00:00,-3
train_b,157 days 19:00:00,-2
train_b,157 days 20:00:00,-3
train_b,157 days 21:00:00,-2
train_b,157 days 22:00:00,-1
train_b,157 days 23:00:00,-2
train_b,158 days 00:00:00,-3
train_b,158 days 01:00:00,-3
train_b,158 days 02:00:00,-2
train_b,158 days 03:00:00,-1
train_b,158 days 04:00:00,-2
train_b,158 days 05:00:00,-4
train_b,158 days 06:00:00,-4
train_b,158 days 07:00:00,-5
train_b,158 days 08:00:00,-8
train_b,158 days 09:00:00,-6
train_b,158 days 10:00:00,-4
train_b,158 days 11:00:00,-1
train_b,158 days 12:00:00,0
train_b,158 days 13:00:00,2
train_b,158 days 14:00:00,5
train_b,158 days 15:00:00,8
train_b,158 days 16:00:00,8
train_b,158 days 17:00:00,9
train_b,158 days 18:00:00,7
train_b,158 days 19:00:00,6
train_b,158 days 20:00:00,6
train_b,158 days 21:00:00,3
train_b,158 days 22:00:00,-3
train_b,158 days 23:00:00,-7
train_b,159 days 00:00:00,-4
train_b,159 days 01:00:00,0
train_b,159 days 02:00:00,1
train_b,159 days 03:00:00,-1
train_b,159 days 04:00:00,-7
train_b,159 days 05:00:00,-13
train_b,159 days 06:00:00,-19
train_b,159 days 07:00:00,-22
train_b,159 days 08:00:00,-19
train_b,159 days 09:00:00,-27
train_b,159 days 10:00:00,-37
train_b,159 days 11:00:00,-45
train_b,159 days 12:00:00,-50
train_b,159 days 13:00:00,-40
train_b,159 days 14:00:00,-34
train_b,159 days 15:00:00,-34
train_b,159 days 16:00:00,-31
train_b,159 days 17:00:00,-27
train_b,159 days 18:00:00,-24
train_b,159 days 19:00:00,-15
train_b,159 days 20:00:00,-17
train_b,159 days 21:00:00,-21
train_b,159 days 22:00:00,-23
train_b,159 days 23:00:00,-22
train_b,160 days 00:00:00,-22
train_b,160 days 01:00:00,-19
train_b,160 days 02:00:00,-16
train_b,160 days 03:00:00,-13
train_b,160 days 04:00:00,-15
train_b,160 days 05:00:00,-18
train_b,160 days 06:00:00,-20
train_b,160 days 07:00:00,-19
train_b,160 days 08:00:00,-17
train_b,160 days 09:00:00,-14
train_b,160 days 10:00:00,-17
train_b,160 days 11:00:00,-14
train_b,160 days 12:00:00,-13
train_b,160 days 13:00:00,-11
train_b,160 days 14:00:00,-11
train_b,160 days 15:00:00,-11
train_b,160 days 16:00:00,-10
train_b,160 days 17:00:00,-8
train_b,160 days 18:00:00,-6
train_b,160 days 19:00:00,-2
train_b,160 days 20:00:00,0
train_b,160 days 21:00:00,3
train_b,160 days 22:00:00,7
train_b,160 days 23:00:00,9
train_b,161 days 00:00:00,10
train_b,161 days 01:00:00,7
train_b,161 days 02:00:00,4
train_b,161 days 03:00:00,-6
train_b,161 days 04:00:00,-21
train_b,161 days 05:00:00,-33
train_b,161 days 06:00:00,-56
train_b,161 days 07:00:00,-73
train_b,161 days 08:00:00,-80
train_b,161 days 09:00:00,-73
train_b,161 days 10:00:00,-72
train_b,161 days 11:00:00,-65
train_b,161 days 12:00:00,-56
train_b,161 days 13:00:00,-53
train_b,161 days 14:00:00,-45
train_b,161 days 15:00:00,-44
train_b,161 days 16:00:00,-42
train_b,161 days 17:00:00,-40
train_b,161 days 18:00:00,-35
train_b,161 days 19:00:00,-30
train_b,161 days 20:00:00,-27
train_b,161 days 21:00:00,-25
train_b,161 days 22:00:00,-23
train_b,161 days 23:00:00,-22
train_b,162 days 00:00:00,-22
train_b,162 days 01:00:00,-27
train_b,162 days 02:00:00,-30
train_b,162 days 03:00:00,-29
train_b,162 days 04:00:00,-28
train_b,162 days 05:00:00,-25
train_b,162 days 06:00:00,-25
train_b,162 days 07:00:00,-26
train_b,162 days 08:00:00,-30
train_b,162 days 09:00:00,-35
train_b,162 days 10:00:00,-34
train_b,162 days 11:00:00,-30
train_b,162 days 12:00:00,-26
train_b,162 days 13:00:00,-28
train_b,162 days 14:00:00,-33
train_b,162 days 15:00:00,-33
train_b,162 days 16:00:00,-29
train_b,162 days 17:00:00,-28
train_b,162 days 18:00:00,-25
train_b,162 days 19:00:00,-19
train_b,162 days 20:00:00,-22
train_b,162 days 21:00:00,-25
train_b,162 days 22:00:00,-28
train_b,162 days 23:00:00,-29
train_b,163 days 00:00:00,-35
train_b,163 days 01:00:00,-40
train_b,163 days 02:00:00,-38
train_b,163 days 03:00:00,-30
train_b,163 days 04:00:00,-36
train_b,163 days 05:00:00,-51
train_b,163 days 06:00:00,-66
train_b,163 days 07:00:00,-68
train_b,163 days 08:00:00,-57
train_b,163 days 09:00:00,-52
train_b,163 days 10:00:00,-53
train_b,163 days 11:00:00,-51
train_b,163 days 12:00:00,-48
train_b,163 days 13:00:00,-45
train_b,163 days 14:00:00,-35
train_b,163 days 15:00:00,-36
train_b,163 days 16:00:00,-36
train_b,163 days 17:00:00,-30
train_b,163 days 18:00:00,-26
train_b,163 days 19:00:00,-29
train_b,163 days 20:00:00,-27
train_b,163 days 21:00:00,-26
train_b,163 days 22:00:00,-25
train_b,163 days 23:00:00,-23
train_b,164 days 00:00:00,-22
train_b,164 days 01:00:00,-22
train_b,164 days 02:00:00,-23
train_b,164 days 03:00:00,-23
train_b,164 days 04:00:00,-23
train_b,164 days 05:00:00,-20
train_b,164 days 06:00:00,-21
train_b,164 days 07:00:00,-24
train_b,164 days 08:00:00,-24
train_b,164 days 09:00:00,-20
train_b,164 days 10:00:00,-16
train_b,164 days 11:00:00,-14
train_b,164 days 12:00:00,-13
train_b,164 days 13:00:00,-12
train_b,164 days 14:00:00,-13
train_b,164 days 15:00:00,-14
train_b,164 days 16:00:00,-14
train_b,164 days 17:00:00,-14
train_b,164 days 18:00:00,-14
train_b,164 days 19:00:00,-16
train_b,164 days 20:00:00,-16
train_b,164 days 21:00:00,-16
train_b,164 days 22:00:00,-20
train_b,164 days 23:00:00,-23
train_b,165 days 00:00:00,-24
train_b,165 days 01:00:00,-23
train_b,165 days 02:00:00,-20
train_b,165 days 03:00:00,-17
train_b,165 days 04:00:00,-18
train_b,165 days 05:00:00,-20
train_b,165 days 06:00:00,-23
train_b,165 days 07:00:00,-25
train_b,165 days 08:00:00,-24
train_b,165 days 09:00:00,-23
train_b,165 days 10:00:00,-22
train_b,165 days 11:00:00,-16
train_b,165 days 12:00:00,-13
train_b,165 days 13:00:00,-13
train_b,165 days 14:00:00,-17
train_b,165 days 15:00:00,-17
train_b,165 days 16:00:00,-16
train_b,165 days 17:00:00,-14
train_b,165 days 18:00:00,-14
train_b,165 days 19:00:00,-12
train_b,165 days 20:00:00,-10
train_b,165 days 21:00:00,-10
train_b,165 days 22:00:00,-10
train_b,165 days 23:00:00,-9
train_b,166 days 00:00:00,-7
train_b,166 days 01:00:00,-9
train_b,166 days 02:00:00,-9
train_b,166 days 03:00:00,-11
train_b,166 days 04:00:00,-10
train_b,166 days 05:00:00,-9
train_b,166 days 06:00:00,-7
train_b,166 days 07:00:00,-6
train_b,166 days 08:00:00,-7
train_b,166 days 09:00:00,-9
train_b,166 days 10:00:00,-10
train_b,166 days 11:00:00,-6
train_b,166 days 12:00:00,-5
train_b,166 days 13:00:00,-6
train_b,166 days 14:00:00,-10
train_b,166 days 15:00:00,-10
train_b,166 days 16:00:00,-10
train_b,166 days 17:00:00,-10
train_b,166 days 18:00:00,-9
train_b,166 days 19:00:00,-8
train_b,166 days 20:00:00,-9
train_b,166 days 21:00:00,-8
train_b,166 days 22:00:00,-9
train_b,166 days 23:00:00,-11
train_b,167 days 00:00:00,-10
train_b,167 days 01:00:00,-12
train_b,167 days 02:00:00,-15
train_b,167 days 03:00:00,-16
train_b,167 days 04:00:00,-13
train_b,167 days 05:00:00,-16
train_b,167 days 06:00:00,-17
train_b,167 days 07:00:00,-20
train_b,167 days 08:00:00,-17
